"Name","type","date","varName","value"
"Dave Nwaba","Single Leg Jump",2021-11-07,"Left_eccentric_mean_force_n_kg",9.81518481518481
"Eric Gordon","Single Leg Jump",2021-11-06,"Left_eccentric_mean_force_n_kg",9.81892258940697
"Jae'Sean Tate","Single Leg Jump",2021-11-06,"Left_eccentric_mean_force_n_kg",9.83684310377537
"Jae'Sean Tate","Single Leg Jump",2021-11-07,"Left_eccentric_mean_force_n_kg",9.81326039800057
"Jalen Green","Single Leg Jump",2021-11-06,"Left_eccentric_mean_force_n_kg",9.81675392670157
"Jalen Green","Single Leg Jump",2021-11-07,"Left_eccentric_mean_force_n_kg",9.81809120358834
"Joshua Christopher","Single Leg Jump",2021-11-06,"Left_eccentric_mean_force_n_kg",9.81335952848723
"Joshua Christopher","Single Leg Jump",2021-11-07,"Left_eccentric_mean_force_n_kg",9.81248139696398
"KJ Martin","Single Leg Jump",2021-11-06,"Left_eccentric_mean_force_n_kg",9.80906420478389
"KJ Martin","Single Leg Jump",2021-11-07,"Left_eccentric_mean_force_n_kg",9.81376857083072
"Usman Garuba","Single Leg Jump",2021-11-06,"Left_eccentric_mean_force_n_kg",9.82955047248962
"Usman Garuba","Single Leg Jump",2021-11-07,"Left_eccentric_mean_force_n_kg",9.8305683021532
"Alperen Sengun","Single Leg Jump",2021-12-22,"Left_eccentric_mean_force_n_kg",9.81348760901476
"Alperen Sengun","Single Leg Jump",2021-12-23,"Left_eccentric_mean_force_n_kg",9.81215373961219
"Armoni Brooks","Single Leg Jump",2021-12-22,"Left_eccentric_mean_force_n_kg",9.81894923914251
"Armoni Brooks","Single Leg Jump",2021-12-23,"Left_eccentric_mean_force_n_kg",9.80392156862745
"Dave Nwaba","Single Leg Jump",2021-12-22,"Left_eccentric_mean_force_n_kg",9.80825218351571
"Dave Nwaba","Single Leg Jump",2021-12-23,"Left_eccentric_mean_force_n_kg",9.80887855192638
"Eric Gordon","Single Leg Jump",2021-12-22,"Left_eccentric_mean_force_n_kg",9.83123128572725
"Eric Gordon","Single Leg Jump",2021-12-23,"Left_eccentric_mean_force_n_kg",9.81299927378359
"Garrison Mathews","Single Leg Jump",2021-12-22,"Left_eccentric_mean_force_n_kg",9.83534577387486
"Garrison Mathews","Single Leg Jump",2021-12-23,"Left_eccentric_mean_force_n_kg",9.82417582417582
"Jae'Sean Tate","Single Leg Jump",2021-12-22,"Left_eccentric_mean_force_n_kg",9.81816477645515
"Jae'Sean Tate","Single Leg Jump",2021-12-23,"Left_eccentric_mean_force_n_kg",9.82447817836812
"Jalen Green","Single Leg Jump",2021-12-22,"Left_eccentric_mean_force_n_kg",9.81219492016216
"Jalen Green","Single Leg Jump",2021-12-23,"Left_eccentric_mean_force_n_kg",9.81233901631301
"Joshua Christopher","Single Leg Jump",2021-12-22,"Left_eccentric_mean_force_n_kg",9.82250907624042
"Joshua Christopher","Single Leg Jump",2021-12-23,"Left_eccentric_mean_force_n_kg",9.81219242743798
"Kevin Porter Jr.","Single Leg Jump",2021-12-22,"Left_eccentric_mean_force_n_kg",9.82316152684926
"KJ Martin","Single Leg Jump",2021-12-22,"Left_eccentric_mean_force_n_kg",9.81376857083072
"KJ Martin","Single Leg Jump",2021-12-23,"Left_eccentric_mean_force_n_kg",9.80577427821522
"Usman Garuba","Single Leg Jump",2021-12-22,"Left_eccentric_mean_force_n_kg",9.81225044601138
"Usman Garuba","Single Leg Jump",2021-12-23,"Left_eccentric_mean_force_n_kg",9.80896084982438
"Alperen Sengun","Single Leg Jump",2021-10-31,"Left_eccentric_mean_force_n_kg",9.81660810695004
"Alperen Sengun","Single Leg Jump",2021-11-02,"Left_eccentric_mean_force_n_kg",9.81256419034577
"Armoni Brooks","Single Leg Jump",2021-10-31,"Left_eccentric_mean_force_n_kg",9.81194690265487
"Armoni Brooks","Single Leg Jump",2021-11-02,"Left_eccentric_mean_force_n_kg",9.80349105280492
"Dave Nwaba","Single Leg Jump",2021-10-31,"Left_eccentric_mean_force_n_kg",9.81331987891019
"Dave Nwaba","Single Leg Jump",2021-11-02,"Left_eccentric_mean_force_n_kg",9.81725888324873
"Eric Gordon","Single Leg Jump",2021-10-31,"Left_eccentric_mean_force_n_kg",9.82183645500228
"Jalen Green","Single Leg Jump",2021-10-31,"Left_eccentric_mean_force_n_kg",9.8255391325418
"Jalen Green","Single Leg Jump",2021-11-02,"Left_eccentric_mean_force_n_kg",9.81660595402587
"Joshua Christopher","Single Leg Jump",2021-10-31,"Left_eccentric_mean_force_n_kg",9.81850639690568
"Joshua Christopher","Single Leg Jump",2021-11-02,"Left_eccentric_mean_force_n_kg",9.81427174975562
"KJ Martin","Single Leg Jump",2021-11-02,"Left_eccentric_mean_force_n_kg",9.81110049877958
"Usman Garuba","Single Leg Jump",2021-10-31,"Left_eccentric_mean_force_n_kg",NA
"Usman Garuba","Single Leg Jump",2021-11-02,"Left_eccentric_mean_force_n_kg",9.81163777856385
"Alperen Sengun","Single Leg Jump",2021-11-15,"Left_eccentric_mean_force_n_kg",9.81158287748546
"Armoni Brooks","Single Leg Jump",2021-11-15,"Left_eccentric_mean_force_n_kg",9.81520416067279
"Danuel House","Single Leg Jump",2021-11-15,"Left_eccentric_mean_force_n_kg",9.81634625711524
"Dave Nwaba","Single Leg Jump",2021-11-15,"Left_eccentric_mean_force_n_kg",9.80683506686478
"Garrison Mathews","Single Leg Jump",2021-11-15,"Left_eccentric_mean_force_n_kg",9.81206293706294
"Jae'Sean Tate","Single Leg Jump",2021-11-15,"Left_eccentric_mean_force_n_kg",9.82692307692308
"Jalen Green","Single Leg Jump",2021-11-15,"Left_eccentric_mean_force_n_kg",9.81636677347793
"Joshua Christopher","Single Leg Jump",2021-11-15,"Left_eccentric_mean_force_n_kg",9.81119019375248
"KJ Martin","Single Leg Jump",2021-11-15,"Left_eccentric_mean_force_n_kg",9.82264665757162
"Usman Garuba","Single Leg Jump",2021-11-15,"Left_eccentric_mean_force_n_kg",9.82872200263505
"Alperen Sengun","Single Leg Jump",2021-12-10,"Left_eccentric_mean_force_n_kg",9.80867457362999
"Alperen Sengun","Single Leg Jump",2021-12-11,"Left_eccentric_mean_force_n_kg",9.81377219575574
"Armoni Brooks","Single Leg Jump",2021-12-10,"Left_eccentric_mean_force_n_kg",9.82003999111308
"Armoni Brooks","Single Leg Jump",2021-12-11,"Left_eccentric_mean_force_n_kg",9.81481481481481
"Dave Nwaba","Single Leg Jump",2021-12-10,"Left_eccentric_mean_force_n_kg",9.81448234590066
"Dave Nwaba","Single Leg Jump",2021-12-11,"Left_eccentric_mean_force_n_kg",9.81830887491265
"Eric Gordon","Single Leg Jump",2021-12-10,"Left_eccentric_mean_force_n_kg",9.81462787923282
"Garrison Mathews","Single Leg Jump",2021-12-10,"Left_eccentric_mean_force_n_kg",9.81912144702842
"Jae'Sean Tate","Single Leg Jump",2021-12-10,"Left_eccentric_mean_force_n_kg",9.82428890398991
"Jae'Sean Tate","Single Leg Jump",2021-12-11,"Left_eccentric_mean_force_n_kg",9.81290568919435
"Joshua Christopher","Single Leg Jump",2021-12-10,"Left_eccentric_mean_force_n_kg",9.82187783033108
"Joshua Christopher","Single Leg Jump",2021-12-11,"Left_eccentric_mean_force_n_kg",9.80813430598581
"KJ Martin","Single Leg Jump",2021-12-10,"Left_eccentric_mean_force_n_kg",9.82161705720921
"KJ Martin","Single Leg Jump",2021-12-11,"Left_eccentric_mean_force_n_kg",9.81898547674174
"Alperen Sengun","Single Leg Jump",2021-12-10,"Left_eccentric_mean_force_n_kg",9.80867457362999
"Armoni Brooks","Single Leg Jump",2021-12-10,"Left_eccentric_mean_force_n_kg",9.82003999111308
"Dave Nwaba","Single Leg Jump",2021-12-10,"Left_eccentric_mean_force_n_kg",9.81448234590066
"Eric Gordon","Single Leg Jump",2021-12-10,"Left_eccentric_mean_force_n_kg",9.81462787923282
"Garrison Mathews","Single Leg Jump",2021-12-10,"Left_eccentric_mean_force_n_kg",9.81912144702842
"Jae'Sean Tate","Single Leg Jump",2021-12-10,"Left_eccentric_mean_force_n_kg",9.82428890398991
"Joshua Christopher","Single Leg Jump",2021-12-10,"Left_eccentric_mean_force_n_kg",9.82187783033108
"KJ Martin","Single Leg Jump",2021-12-10,"Left_eccentric_mean_force_n_kg",9.82161705720921
"Alperen Sengun","Single Leg Jump",2021-12-22,"Left_eccentric_mean_force_n_kg",9.81348760901476
"Armoni Brooks","Single Leg Jump",2021-12-22,"Left_eccentric_mean_force_n_kg",9.81894923914251
"Dave Nwaba","Single Leg Jump",2021-12-22,"Left_eccentric_mean_force_n_kg",9.80825218351571
"Eric Gordon","Single Leg Jump",2021-12-22,"Left_eccentric_mean_force_n_kg",9.83123128572725
"Garrison Mathews","Single Leg Jump",2021-12-22,"Left_eccentric_mean_force_n_kg",9.83534577387486
"Jae'Sean Tate","Single Leg Jump",2021-12-22,"Left_eccentric_mean_force_n_kg",9.81816477645515
"Jalen Green","Single Leg Jump",2021-12-22,"Left_eccentric_mean_force_n_kg",9.81219492016216
"Joshua Christopher","Single Leg Jump",2021-12-22,"Left_eccentric_mean_force_n_kg",9.82250907624042
"Kevin Porter Jr.","Single Leg Jump",2021-12-22,"Left_eccentric_mean_force_n_kg",9.82316152684926
"KJ Martin","Single Leg Jump",2021-12-22,"Left_eccentric_mean_force_n_kg",9.81376857083072
"Usman Garuba","Single Leg Jump",2021-12-22,"Left_eccentric_mean_force_n_kg",9.81225044601138
"Alperen Sengun","Single Leg Jump",2021-11-20,"Left_eccentric_mean_force_n_kg",9.81909897373456
"Armoni Brooks","Single Leg Jump",2021-11-20,"Left_eccentric_mean_force_n_kg",9.81816165872048
"Danuel House","Single Leg Jump",2021-11-20,"Left_eccentric_mean_force_n_kg",9.81070849107626
"Eric Gordon","Single Leg Jump",2021-11-20,"Left_eccentric_mean_force_n_kg",9.81197517342096
"Garrison Mathews","Single Leg Jump",2021-11-20,"Left_eccentric_mean_force_n_kg",9.81859906021199
"Jae'Sean Tate","Single Leg Jump",2021-11-20,"Left_eccentric_mean_force_n_kg",9.8244944677604
"Jalen Green","Single Leg Jump",2021-11-20,"Left_eccentric_mean_force_n_kg",9.8167056218477
"Joshua Christopher","Single Leg Jump",2021-11-20,"Left_eccentric_mean_force_n_kg",9.81792576199578
"KJ Martin","Single Leg Jump",2021-11-20,"Left_eccentric_mean_force_n_kg",9.80692129141169
"Alperen Sengun","Single Leg Jump",2021-12-15,"Left_eccentric_mean_force_n_kg",9.81587023235424
"Alperen Sengun","Single Leg Jump",2021-12-16,"Left_eccentric_mean_force_n_kg",9.80752405949256
"Armoni Brooks","Single Leg Jump",2021-12-15,"Left_eccentric_mean_force_n_kg",9.80850590069027
"Armoni Brooks","Single Leg Jump",2021-12-16,"Left_eccentric_mean_force_n_kg",9.81220135570619
"Dave Nwaba","Single Leg Jump",2021-12-15,"Left_eccentric_mean_force_n_kg",9.82268082548588
"Eric Gordon","Single Leg Jump",2021-12-15,"Left_eccentric_mean_force_n_kg",9.82159279014163
"Eric Gordon","Single Leg Jump",2021-12-16,"Left_eccentric_mean_force_n_kg",9.81389805647231
"Garrison Mathews","Single Leg Jump",2021-12-15,"Left_eccentric_mean_force_n_kg",9.82417582417582
"Jae'Sean Tate","Single Leg Jump",2021-12-15,"Left_eccentric_mean_force_n_kg",9.83920367534456
"Jae'Sean Tate","Single Leg Jump",2021-12-16,"Left_eccentric_mean_force_n_kg",9.81117753107505
"Joshua Christopher","Single Leg Jump",2021-12-15,"Left_eccentric_mean_force_n_kg",9.83316481294236
"Joshua Christopher","Single Leg Jump",2021-12-16,"Left_eccentric_mean_force_n_kg",9.81243140776214
"KJ Martin","Single Leg Jump",2021-12-15,"Left_eccentric_mean_force_n_kg",9.81005942275043
"KJ Martin","Single Leg Jump",2021-12-16,"Left_eccentric_mean_force_n_kg",9.81215237695456
"Usman Garuba","Single Leg Jump",2021-12-15,"Left_eccentric_mean_force_n_kg",9.81409424989191
"Usman Garuba","Single Leg Jump",2021-12-16,"Left_eccentric_mean_force_n_kg",9.81610981610982
"Alperen Sengun","Single Leg Jump",2021-11-17,"Left_eccentric_mean_force_n_kg",9.81830887491265
"Armoni Brooks","Single Leg Jump",2021-11-17,"Left_eccentric_mean_force_n_kg",9.81598492406607
"Danuel House","Single Leg Jump",2021-11-17,"Left_eccentric_mean_force_n_kg",9.81752622377623
"Dave Nwaba","Single Leg Jump",2021-11-17,"Left_eccentric_mean_force_n_kg",9.80901909809019
"Eric Gordon","Single Leg Jump",2021-11-17,"Left_eccentric_mean_force_n_kg",9.811753902663
"Garrison Mathews","Single Leg Jump",2021-11-17,"Left_eccentric_mean_force_n_kg",9.80956598759965
"Jae'Sean Tate","Single Leg Jump",2021-11-17,"Left_eccentric_mean_force_n_kg",9.82601254991443
"Jalen Green","Single Leg Jump",2021-11-17,"Left_eccentric_mean_force_n_kg",9.80654580849252
"Joshua Christopher","Single Leg Jump",2021-11-17,"Left_eccentric_mean_force_n_kg",9.81625723986419
"KJ Martin","Single Leg Jump",2021-11-17,"Left_eccentric_mean_force_n_kg",9.81617647058824
"Alperen Sengun","Single Leg Jump",2021-11-29,"Left_eccentric_mean_force_n_kg",9.8092404620231
"Armoni Brooks","Single Leg Jump",2021-11-29,"Left_eccentric_mean_force_n_kg",9.81230564193692
"Daishen Nix","Single Leg Jump",2021-11-29,"Left_eccentric_mean_force_n_kg",9.81242341408238
"Danuel House","Single Leg Jump",2021-11-29,"Left_eccentric_mean_force_n_kg",9.80978841632828
"Dave Nwaba","Single Leg Jump",2021-11-29,"Left_eccentric_mean_force_n_kg",9.81555333998006
"Eric Gordon","Single Leg Jump",2021-11-29,"Left_eccentric_mean_force_n_kg",9.80902777777778
"Jae'Sean Tate","Single Leg Jump",2021-11-29,"Left_eccentric_mean_force_n_kg",9.8114291184072
"Joshua Christopher","Single Leg Jump",2021-11-29,"Left_eccentric_mean_force_n_kg",9.84299516908213
"KJ Martin","Single Leg Jump",2021-11-29,"Left_eccentric_mean_force_n_kg",9.80976272603742
"Alperen Sengun","Single Leg Jump",2021-12-01,"Left_eccentric_mean_force_n_kg",9.81048920229176
"Armoni Brooks","Single Leg Jump",2021-12-01,"Left_eccentric_mean_force_n_kg",9.81856400044252
"Daishen Nix","Single Leg Jump",2021-12-01,"Left_eccentric_mean_force_n_kg",9.81295100645652
"Danuel House","Single Leg Jump",2021-12-01,"Left_eccentric_mean_force_n_kg",9.81378424657534
"Dave Nwaba","Single Leg Jump",2021-12-01,"Left_eccentric_mean_force_n_kg",9.817510969286
"Garrison Mathews","Single Leg Jump",2021-12-01,"Left_eccentric_mean_force_n_kg",9.81167818141298
"Jae'Sean Tate","Single Leg Jump",2021-12-01,"Left_eccentric_mean_force_n_kg",9.80881521943869
"Joshua Christopher","Single Leg Jump",2021-12-01,"Left_eccentric_mean_force_n_kg",9.81034653956906
"KJ Martin","Single Leg Jump",2021-12-01,"Left_eccentric_mean_force_n_kg",9.81435127242386
"Alperen Sengun","Single Leg Jump",2021-12-05,"Left_eccentric_mean_force_n_kg",9.80836236933798
"Armoni Brooks","Single Leg Jump",2021-12-05,"Left_eccentric_mean_force_n_kg",9.81100611450806
"Christian Wood","Single Leg Jump",2021-12-05,"Left_eccentric_mean_force_n_kg",9.81121001662917
"Daishen Nix","Single Leg Jump",2021-12-05,"Left_eccentric_mean_force_n_kg",9.8114824335904
"Danuel House","Single Leg Jump",2021-12-05,"Left_eccentric_mean_force_n_kg",9.81278244028405
"Eric Gordon","Single Leg Jump",2021-12-05,"Left_eccentric_mean_force_n_kg",9.82395329745508
"Jae'Sean Tate","Single Leg Jump",2021-12-05,"Left_eccentric_mean_force_n_kg",9.82253013191611
"Joshua Christopher","Single Leg Jump",2021-12-05,"Left_eccentric_mean_force_n_kg",9.81181443091476
"KJ Martin","Single Leg Jump",2021-12-05,"Left_eccentric_mean_force_n_kg",9.81659024593581
"Alperen Sengun","Single Leg Jump",2021-12-03,"Left_eccentric_mean_force_n_kg",9.80720133814596
"Armoni Brooks","Single Leg Jump",2021-12-03,"Left_eccentric_mean_force_n_kg",9.81292893513394
"Danuel House","Single Leg Jump",2021-12-03,"Left_eccentric_mean_force_n_kg",9.81070849107626
"Dave Nwaba","Single Leg Jump",2021-12-03,"Left_eccentric_mean_force_n_kg",9.81063658340048
"Eric Gordon","Single Leg Jump",2021-12-03,"Left_eccentric_mean_force_n_kg",9.81833120321344
"Jae'Sean Tate","Single Leg Jump",2021-12-03,"Left_eccentric_mean_force_n_kg",9.81969755719271
"John Wall","Single Leg Jump",2021-12-03,"Left_eccentric_mean_force_n_kg",9.81888788457032
"Joshua Christopher","Single Leg Jump",2021-12-03,"Left_eccentric_mean_force_n_kg",9.81520751287489
"KJ Martin","Single Leg Jump",2021-12-03,"Left_eccentric_mean_force_n_kg",9.81362535537538
"John Wall","Single Leg Jump",2021-12-03,"Left_eccentric_mean_force_n_kg",9.81888788457032
"Alperen Sengun","Single Leg Jump",2022-04-10,"Right_body_weight_kg",116.67
"Dave Nwaba","Single Leg Jump",2022-04-10,"Right_body_weight_kg",101.47
"Jae'Sean Tate","Single Leg Jump",2022-04-10,"Right_body_weight_kg",102.38
"Jalen Green","Single Leg Jump",2022-04-10,"Right_body_weight_kg",80.28
"Joshua Christopher","Single Leg Jump",2022-04-10,"Right_body_weight_kg",102.52
"KJ Martin","Single Leg Jump",2022-04-10,"Right_body_weight_kg",95.5
"Usman Garuba","Single Leg Jump",2022-04-10,"Right_body_weight_kg",119.33
"Alperen Sengun","Single Leg Jump",2022-04-05,"Right_body_weight_kg",117.64
"Daishen Nix","Single Leg Jump",2022-04-05,"Right_body_weight_kg",107.17
"Dave Nwaba","Single Leg Jump",2022-04-05,"Right_body_weight_kg",100.7
"Jalen Green","Single Leg Jump",2022-04-05,"Right_body_weight_kg",81.71
"Joshua Christopher","Single Leg Jump",2022-04-05,"Right_body_weight_kg",101.03
"KJ Martin","Single Leg Jump",2022-04-05,"Right_body_weight_kg",94.41
"Usman Garuba","Single Leg Jump",2022-04-05,"Right_body_weight_kg",118.72
"Alperen Sengun","Single Leg Jump",2022-02-02,"Right_body_weight_kg",116.45
"Armoni Brooks","Single Leg Jump",2022-02-02,"Right_body_weight_kg",90.4
"Dave Nwaba","Single Leg Jump",2022-02-02,"Right_body_weight_kg",101.79
"Eric Gordon","Single Leg Jump",2022-02-02,"Right_body_weight_kg",110.06
"Garrison Mathews","Single Leg Jump",2022-02-02,"Right_body_weight_kg",90.71
"Jae'Sean Tate","Single Leg Jump",2022-02-02,"Right_body_weight_kg",104.19
"Jalen Green","Single Leg Jump",2022-02-02,"Right_body_weight_kg",80.93
"Joshua Christopher","Single Leg Jump",2022-02-02,"Right_body_weight_kg",99.41
"KJ Martin","Single Leg Jump",2022-02-02,"Right_body_weight_kg",95.05
"Armoni Brooks","Single Leg Jump",2022-01-07,"Right_body_weight_kg",90.75
"Daishen Nix","Single Leg Jump",2022-01-07,"Right_body_weight_kg",106.51
"Eric Gordon","Single Leg Jump",2022-01-07,"Right_body_weight_kg",110.26
"Garrison Mathews","Single Leg Jump",2022-01-07,"Right_body_weight_kg",90.13
"Jalen Green","Single Leg Jump",2022-01-07,"Right_body_weight_kg",79.83
"Joshua Christopher","Single Leg Jump",2022-01-07,"Right_body_weight_kg",99.03
"KJ Martin","Single Leg Jump",2022-01-07,"Right_body_weight_kg",95.31
"Alperen Sengun","Single Leg Jump",2022-03-11,"Right_body_weight_kg",115.95
"Dave Nwaba","Single Leg Jump",2022-03-11,"Right_body_weight_kg",99.79
"Eric Gordon","Single Leg Jump",2022-03-11,"Right_body_weight_kg",110.55
"Jalen Green","Single Leg Jump",2022-03-11,"Right_body_weight_kg",80.58
"Joshua Christopher","Single Leg Jump",2022-03-11,"Right_body_weight_kg",99.74
"KJ Martin","Single Leg Jump",2022-03-11,"Right_body_weight_kg",93.76
"Alperen Sengun","Single Leg Jump",2022-03-23,"Right_body_weight_kg",117.11
"Daishen Nix","Single Leg Jump",2022-03-23,"Right_body_weight_kg",107.04
"Dave Nwaba","Single Leg Jump",2022-03-23,"Right_body_weight_kg",101.58
"Eric Gordon","Single Leg Jump",2022-03-23,"Right_body_weight_kg",109.04
"Garrison Mathews","Single Leg Jump",2022-03-23,"Right_body_weight_kg",91.44
"Jae'Sean Tate","Single Leg Jump",2022-03-23,"Right_body_weight_kg",102.9
"Jalen Green","Single Leg Jump",2022-03-23,"Right_body_weight_kg",81.51
"Joshua Christopher","Single Leg Jump",2022-03-23,"Right_body_weight_kg",101.59
"Kevin Porter Jr.","Single Leg Jump",2022-03-23,"Right_body_weight_kg",94.53
"KJ Martin","Single Leg Jump",2022-03-23,"Right_body_weight_kg",94.6
"Usman Garuba","Single Leg Jump",2022-03-23,"Right_body_weight_kg",119.81
"Alperen Sengun","Single Leg Jump",2022-03-04,"Right_body_weight_kg",115.09
"Daishen Nix","Single Leg Jump",2022-03-04,"Right_body_weight_kg",107.38
"Dave Nwaba","Single Leg Jump",2022-03-04,"Right_body_weight_kg",100.56
"Eric Gordon","Single Leg Jump",2022-03-04,"Right_body_weight_kg",110.96
"Garrison Mathews","Single Leg Jump",2022-03-04,"Right_body_weight_kg",91.23
"Jae'Sean Tate","Single Leg Jump",2022-03-04,"Right_body_weight_kg",105.07
"Jalen Green","Single Leg Jump",2022-03-04,"Right_body_weight_kg",81.21
"Joshua Christopher","Single Leg Jump",2022-03-04,"Right_body_weight_kg",100.47
"Kevin Porter Jr.","Single Leg Jump",2022-03-04,"Right_body_weight_kg",92.24
"KJ Martin","Single Leg Jump",2022-03-04,"Right_body_weight_kg",94.56
"Alperen Sengun","Single Leg Jump",2022-01-31,"Right_body_weight_kg",115.88
"Armoni Brooks","Single Leg Jump",2022-01-31,"Right_body_weight_kg",89.47
"Dave Nwaba","Single Leg Jump",2022-01-31,"Right_body_weight_kg",101.29
"Eric Gordon","Single Leg Jump",2022-01-31,"Right_body_weight_kg",110.58
"Jae'Sean Tate","Single Leg Jump",2022-01-31,"Right_body_weight_kg",106.44
"Jalen Green","Single Leg Jump",2022-01-31,"Right_body_weight_kg",81.05
"Joshua Christopher","Single Leg Jump",2022-01-31,"Right_body_weight_kg",99.18
"KJ Martin","Single Leg Jump",2022-01-31,"Right_body_weight_kg",95.74
"Alperen Sengun","Single Leg Jump",2022-03-18,"Right_body_weight_kg",116.6
"Daishen Nix","Single Leg Jump",2022-03-18,"Right_body_weight_kg",107.51
"Dave Nwaba","Single Leg Jump",2022-03-18,"Right_body_weight_kg",99.98
"Garrison Mathews","Single Leg Jump",2022-03-18,"Right_body_weight_kg",92.08
"Jae'Sean Tate","Single Leg Jump",2022-03-18,"Right_body_weight_kg",103.37
"Jalen Green","Single Leg Jump",2022-03-18,"Right_body_weight_kg",81.62
"Joshua Christopher","Single Leg Jump",2022-03-18,"Right_body_weight_kg",99.45
"Kevin Porter Jr.","Single Leg Jump",2022-03-18,"Right_body_weight_kg",94.24
"KJ Martin","Single Leg Jump",2022-03-18,"Right_body_weight_kg",93.28
"Usman Garuba","Single Leg Jump",2022-03-18,"Right_body_weight_kg",118.66
"Alperen Sengun","Single Leg Jump",2022-02-16,"Right_body_weight_kg",115.52
"Dave Nwaba","Single Leg Jump",2022-02-16,"Right_body_weight_kg",99.93
"Dave Nwaba","Single Leg Jump",2022-02-17,"Right_body_weight_kg",99.73
"Eric Gordon","Single Leg Jump",2022-02-16,"Right_body_weight_kg",110.55
"Garrison Mathews","Single Leg Jump",2022-02-16,"Right_body_weight_kg",91.75
"Jae'Sean Tate","Single Leg Jump",2022-02-17,"Right_body_weight_kg",106.07
"Jalen Green","Single Leg Jump",2022-02-16,"Right_body_weight_kg",81.51
"Jalen Green","Single Leg Jump",2022-02-17,"Right_body_weight_kg",80.23
"Joshua Christopher","Single Leg Jump",2022-02-16,"Right_body_weight_kg",100.5
"Joshua Christopher","Single Leg Jump",2022-02-17,"Right_body_weight_kg",100.55
"KJ Martin","Single Leg Jump",2022-02-16,"Right_body_weight_kg",94.3
"KJ Martin","Single Leg Jump",2022-02-17,"Right_body_weight_kg",94.97
"Alperen Sengun","Single Leg Jump",2022-02-27,"Right_body_weight_kg",115.45
"Christian Wood","Single Leg Jump",2022-02-27,"Right_body_weight_kg",101.71
"Dave Nwaba","Single Leg Jump",2022-02-27,"Right_body_weight_kg",100.74
"Eric Gordon","Single Leg Jump",2022-02-27,"Right_body_weight_kg",110.92
"Jae'Sean Tate","Single Leg Jump",2022-02-27,"Right_body_weight_kg",106.29
"Jalen Green","Single Leg Jump",2022-02-27,"Right_body_weight_kg",81.53
"Joshua Christopher","Single Leg Jump",2022-02-27,"Right_body_weight_kg",100.43
"KJ Martin","Single Leg Jump",2022-02-27,"Right_body_weight_kg",93.42
"Dave Nwaba","Single Leg Jump",2022-03-01,"Right_body_weight_kg",100.47
"Eric Gordon","Single Leg Jump",2022-03-01,"Right_body_weight_kg",110
"Jae'Sean Tate","Single Leg Jump",2022-03-01,"Right_body_weight_kg",104.87
"Jalen Green","Single Leg Jump",2022-03-01,"Right_body_weight_kg",81.93
"Joshua Christopher","Single Leg Jump",2022-03-01,"Right_body_weight_kg",99.06
"KJ Martin","Single Leg Jump",2022-03-01,"Right_body_weight_kg",93.96
"Alperen Sengun","Single Leg Jump",2022-03-09,"Right_body_weight_kg",116.49
"Dave Nwaba","Single Leg Jump",2022-03-09,"Right_body_weight_kg",100.97
"Eric Gordon","Single Leg Jump",2022-03-09,"Right_body_weight_kg",110.53
"Jalen Green","Single Leg Jump",2022-03-09,"Right_body_weight_kg",81.79
"Joshua Christopher","Single Leg Jump",2022-03-09,"Right_body_weight_kg",99.31
"KJ Martin","Single Leg Jump",2022-03-09,"Right_body_weight_kg",93.68
"Alperen Sengun","Single Leg Jump",2022-03-20,"Right_body_weight_kg",115.73
"Daishen Nix","Single Leg Jump",2022-03-20,"Right_body_weight_kg",107.73
"Dave Nwaba","Single Leg Jump",2022-03-20,"Right_body_weight_kg",99.49
"Jae'Sean Tate","Single Leg Jump",2022-03-20,"Right_body_weight_kg",102.32
"Joshua Christopher","Single Leg Jump",2022-03-20,"Right_body_weight_kg",100.62
"KJ Martin","Single Leg Jump",2022-03-20,"Right_body_weight_kg",93.47
"Usman Garuba","Single Leg Jump",2022-03-20,"Right_body_weight_kg",118.02
"Alperen Sengun","Single Leg Jump",2022-03-06,"Right_body_weight_kg",116.43
"Dave Nwaba","Single Leg Jump",2022-03-06,"Right_body_weight_kg",100.19
"Eric Gordon","Single Leg Jump",2022-03-06,"Right_body_weight_kg",111.58
"Jae'Sean Tate","Single Leg Jump",2022-03-06,"Right_body_weight_kg",105.99
"Jalen Green","Single Leg Jump",2022-03-06,"Right_body_weight_kg",82.46
"Joshua Christopher","Single Leg Jump",2022-03-06,"Right_body_weight_kg",101.08
"KJ Martin","Single Leg Jump",2022-03-06,"Right_body_weight_kg",93.39
"Alperen Sengun","Single Leg Jump",2022-03-06,"Right_body_weight_kg",116.43
"Alperen Sengun","Single Leg Jump",2022-03-07,"Right_body_weight_kg",116.04
"Daishen Nix","Single Leg Jump",2022-03-07,"Right_body_weight_kg",107.55
"Dave Nwaba","Single Leg Jump",2022-03-06,"Right_body_weight_kg",100.19
"Dave Nwaba","Single Leg Jump",2022-03-07,"Right_body_weight_kg",99.91
"Eric Gordon","Single Leg Jump",2022-03-06,"Right_body_weight_kg",111.58
"Garrison Mathews","Single Leg Jump",2022-03-07,"Right_body_weight_kg",91.8
"Jae'Sean Tate","Single Leg Jump",2022-03-06,"Right_body_weight_kg",105.99
"Jae'Sean Tate","Single Leg Jump",2022-03-07,"Right_body_weight_kg",105.61
"Jalen Green","Single Leg Jump",2022-03-06,"Right_body_weight_kg",82.46
